Date,Open,High,Low,Close,Adj Close,Volume
2023-09-12,85.02,85.83,84.17,84.45,82.06,16680000
2023-09-11,86.88,86.9,84.57,85.91,83.48,15710000
2023-09-08,85.5,86.08,85.01,85.75,83.32,16810000
2023-09-07,85.95,86.17,84.05,85.7,83.27,27789000
2023-09-06,87.25,87.74,86.67,87.23,84.75,20142000
2023-09-05,86.95,88.3,86.7,87.22,84.74,24808000
2023-09-01,90.19,90.19,86.47,87.25,84.78,65017000
2023-08-31,89.8,92.37,89.38,92.29,89.67,55203000
2023-08-30,89.24,89.87,87.91,89.23,86.7,23234000
2023-08-29,85.84,89.28,85.64,88.99,86.47,27822000
2023-08-28,85.64,86.41,84.71,86.11,83.67,14306000
2023-08-25,85.7,86.94,83.77,85.18,82.77,24181000
2023-08-24,90.24,90.99,85.25,85.45,83.02,30934000
2023-08-23,85.08,87.82,85.0,87.66,85.17,19692000
2023-08-22,87.34,87.47,85.09,85.58,83.15,17079000
2023-08-21,83.41,86.73,83.18,86.51,84.06,30012000
